sensor_id,zone,type,reading,unit,state,assessment,timestamp
KAGGLE-00320-M,Kaggle- kidneybeans-320,MOISTURE,0.101,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00320-T,Kaggle- kidneybeans-320,TEMPERATURE,23.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00320-P,Kaggle- kidneybeans-320,PH,5.83,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00321-M,Kaggle- kidneybeans-321,MOISTURE,0.139,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00322-M,Kaggle- kidneybeans-322,MOISTURE,0.229,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00321-P,Kaggle- kidneybeans-321,PH,5.97,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00321-T,Kaggle- kidneybeans-321,TEMPERATURE,20.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00322-P,Kaggle- kidneybeans-322,PH,5.63,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00322-T,Kaggle- kidneybeans-322,TEMPERATURE,18.1,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00323-P,Kaggle- kidneybeans-323,PH,5.52,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00323-T,Kaggle- kidneybeans-323,TEMPERATURE,18.2,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00323-M,Kaggle- kidneybeans-323,MOISTURE,0.166,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00325-M,Kaggle- kidneybeans-325,MOISTURE,0.268,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00324-P,Kaggle- kidneybeans-324,PH,5.95,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00324-M,Kaggle- kidneybeans-324,MOISTURE,0.207,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00324-T,Kaggle- kidneybeans-324,TEMPERATURE,17.5,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00325-P,Kaggle- kidneybeans-325,PH,5.75,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00325-T,Kaggle- kidneybeans-325,TEMPERATURE,19.9,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00326-P,Kaggle- kidneybeans-326,PH,5.88,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00326-T,Kaggle- kidneybeans-326,TEMPERATURE,20.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00326-M,Kaggle- kidneybeans-326,MOISTURE,0.144,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00327-M,Kaggle- kidneybeans-327,MOISTURE,0.283,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00327-T,Kaggle- kidneybeans-327,TEMPERATURE,15.8,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00328-M,Kaggle- kidneybeans-328,MOISTURE,0.283,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00327-P,Kaggle- kidneybeans-327,PH,5.98,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00328-T,Kaggle- kidneybeans-328,TEMPERATURE,16.7,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00328-P,Kaggle- kidneybeans-328,PH,5.64,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00329-M,Kaggle- kidneybeans-329,MOISTURE,0.125,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00329-T,Kaggle- kidneybeans-329,TEMPERATURE,17.7,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00329-P,Kaggle- kidneybeans-329,PH,5.64,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00330-M,Kaggle- kidneybeans-330,MOISTURE,0.261,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00330-T,Kaggle- kidneybeans-330,TEMPERATURE,18.5,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00330-P,Kaggle- kidneybeans-330,PH,5.68,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00331-M,Kaggle- kidneybeans-331,MOISTURE,0.296,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00331-T,Kaggle- kidneybeans-331,TEMPERATURE,24.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00331-P,Kaggle- kidneybeans-331,PH,5.67,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00332-M,Kaggle- kidneybeans-332,MOISTURE,0.161,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00332-T,Kaggle- kidneybeans-332,TEMPERATURE,18.9,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00332-P,Kaggle- kidneybeans-332,PH,5.72,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00333-M,Kaggle- kidneybeans-333,MOISTURE,0.211,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00333-T,Kaggle- kidneybeans-333,TEMPERATURE,21.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00333-P,Kaggle- kidneybeans-333,PH,5.81,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00334-T,Kaggle- kidneybeans-334,TEMPERATURE,20.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00334-M,Kaggle- kidneybeans-334,MOISTURE,0.26,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00335-M,Kaggle- kidneybeans-335,MOISTURE,0.226,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00334-P,Kaggle- kidneybeans-334,PH,5.78,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00335-T,Kaggle- kidneybeans-335,TEMPERATURE,15.4,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00336-M,Kaggle- kidneybeans-336,MOISTURE,0.12,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00335-P,Kaggle- kidneybeans-335,PH,5.61,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00336-T,Kaggle- kidneybeans-336,TEMPERATURE,22.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00337-M,Kaggle- kidneybeans-337,MOISTURE,0.291,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00336-P,Kaggle- kidneybeans-336,PH,5.95,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00338-M,Kaggle- kidneybeans-338,MOISTURE,0.151,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00337-P,Kaggle- kidneybeans-337,PH,5.85,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00337-T,Kaggle- kidneybeans-337,TEMPERATURE,22.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00339-M,Kaggle- kidneybeans-339,MOISTURE,0.246,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00338-P,Kaggle- kidneybeans-338,PH,5.82,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00338-T,Kaggle- kidneybeans-338,TEMPERATURE,20.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00339-P,Kaggle- kidneybeans-339,PH,5.5,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00340-M,Kaggle- kidneybeans-340,MOISTURE,0.165,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00339-T,Kaggle- kidneybeans-339,TEMPERATURE,15.8,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00340-P,Kaggle- kidneybeans-340,PH,5.82,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00340-T,Kaggle- kidneybeans-340,TEMPERATURE,19.6,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00341-P,Kaggle- kidneybeans-341,PH,5.71,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00341-T,Kaggle- kidneybeans-341,TEMPERATURE,20.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00341-M,Kaggle- kidneybeans-341,MOISTURE,0.162,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00342-M,Kaggle- kidneybeans-342,MOISTURE,0.299,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00342-T,Kaggle- kidneybeans-342,TEMPERATURE,20.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00343-T,Kaggle- kidneybeans-343,TEMPERATURE,21.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00343-M,Kaggle- kidneybeans-343,MOISTURE,0.198,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00342-P,Kaggle- kidneybeans-342,PH,5.51,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00344-M,Kaggle- kidneybeans-344,MOISTURE,0.268,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00343-P,Kaggle- kidneybeans-343,PH,6.0,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00344-T,Kaggle- kidneybeans-344,TEMPERATURE,15.5,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00345-T,Kaggle- kidneybeans-345,TEMPERATURE,19.9,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00345-M,Kaggle- kidneybeans-345,MOISTURE,0.278,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00344-P,Kaggle- kidneybeans-344,PH,5.7,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00345-P,Kaggle- kidneybeans-345,PH,5.83,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00346-T,Kaggle- kidneybeans-346,TEMPERATURE,20.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00346-M,Kaggle- kidneybeans-346,MOISTURE,0.262,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00349-T,Kaggle- kidneybeans-349,TEMPERATURE,20.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00347-P,Kaggle- kidneybeans-347,PH,5.65,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00351-T,Kaggle- kidneybeans-351,TEMPERATURE,19.5,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00348-T,Kaggle- kidneybeans-348,TEMPERATURE,24.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00348-M,Kaggle- kidneybeans-348,MOISTURE,0.161,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00351-M,Kaggle- kidneybeans-351,MOISTURE,0.12,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00347-M,Kaggle- kidneybeans-347,MOISTURE,0.205,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00348-P,Kaggle- kidneybeans-348,PH,5.82,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00349-M,Kaggle- kidneybeans-349,MOISTURE,0.157,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00349-P,Kaggle- kidneybeans-349,PH,5.66,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00350-M,Kaggle- kidneybeans-350,MOISTURE,0.214,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00346-P,Kaggle- kidneybeans-346,PH,5.57,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00350-P,Kaggle- kidneybeans-350,PH,5.95,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00350-T,Kaggle- kidneybeans-350,TEMPERATURE,21.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00347-T,Kaggle- kidneybeans-347,TEMPERATURE,23.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00352-M,Kaggle- kidneybeans-352,MOISTURE,0.224,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00351-P,Kaggle- kidneybeans-351,PH,5.95,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00353-M,Kaggle- kidneybeans-353,MOISTURE,0.184,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00352-P,Kaggle- kidneybeans-352,PH,5.52,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00352-T,Kaggle- kidneybeans-352,TEMPERATURE,17.0,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00353-P,Kaggle- kidneybeans-353,PH,5.58,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00353-T,Kaggle- kidneybeans-353,TEMPERATURE,16.8,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00355-M,Kaggle- kidneybeans-355,MOISTURE,0.179,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00354-M,Kaggle- kidneybeans-354,MOISTURE,0.139,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00354-P,Kaggle- kidneybeans-354,PH,5.61,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00354-T,Kaggle- kidneybeans-354,TEMPERATURE,24.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00356-T,Kaggle- kidneybeans-356,TEMPERATURE,18.2,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00356-M,Kaggle- kidneybeans-356,MOISTURE,0.189,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00355-P,Kaggle- kidneybeans-355,PH,5.61,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00355-T,Kaggle- kidneybeans-355,TEMPERATURE,16.5,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00357-T,Kaggle- kidneybeans-357,TEMPERATURE,23.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00358-T,Kaggle- kidneybeans-358,TEMPERATURE,23.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00358-M,Kaggle- kidneybeans-358,MOISTURE,0.266,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00356-P,Kaggle- kidneybeans-356,PH,5.51,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00357-M,Kaggle- kidneybeans-357,MOISTURE,0.11,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00357-P,Kaggle- kidneybeans-357,PH,5.9,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00359-P,Kaggle- kidneybeans-359,PH,5.72,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00358-P,Kaggle- kidneybeans-358,PH,5.74,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00359-T,Kaggle- kidneybeans-359,TEMPERATURE,18.4,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00360-T,Kaggle- kidneybeans-360,TEMPERATURE,19.3,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00360-M,Kaggle- kidneybeans-360,MOISTURE,0.214,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00359-M,Kaggle- kidneybeans-359,MOISTURE,0.176,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00360-P,Kaggle- kidneybeans-360,PH,5.54,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00361-M,Kaggle- kidneybeans-361,MOISTURE,0.235,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00362-T,Kaggle- kidneybeans-362,TEMPERATURE,20.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00362-M,Kaggle- kidneybeans-362,MOISTURE,0.155,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00361-P,Kaggle- kidneybeans-361,PH,5.86,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00361-T,Kaggle- kidneybeans-361,TEMPERATURE,23.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00362-P,Kaggle- kidneybeans-362,PH,5.62,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00363-P,Kaggle- kidneybeans-363,PH,5.61,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00363-T,Kaggle- kidneybeans-363,TEMPERATURE,21.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00363-M,Kaggle- kidneybeans-363,MOISTURE,0.119,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00366-M,Kaggle- kidneybeans-366,MOISTURE,0.212,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00364-T,Kaggle- kidneybeans-364,TEMPERATURE,24.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00364-M,Kaggle- kidneybeans-364,MOISTURE,0.245,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00365-P,Kaggle- kidneybeans-365,PH,5.57,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00364-P,Kaggle- kidneybeans-364,PH,5.58,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00365-M,Kaggle- kidneybeans-365,MOISTURE,0.248,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00365-T,Kaggle- kidneybeans-365,TEMPERATURE,15.3,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00367-M,Kaggle- kidneybeans-367,MOISTURE,0.178,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00366-P,Kaggle- kidneybeans-366,PH,5.89,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00366-T,Kaggle- kidneybeans-366,TEMPERATURE,18.8,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00368-T,Kaggle- kidneybeans-368,TEMPERATURE,22.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00368-M,Kaggle- kidneybeans-368,MOISTURE,0.291,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00367-P,Kaggle- kidneybeans-367,PH,5.93,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00367-T,Kaggle- kidneybeans-367,TEMPERATURE,23.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00369-P,Kaggle- kidneybeans-369,PH,5.71,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00369-T,Kaggle- kidneybeans-369,TEMPERATURE,24.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00369-M,Kaggle- kidneybeans-369,MOISTURE,0.204,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00368-P,Kaggle- kidneybeans-368,PH,5.68,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00371-T,Kaggle- kidneybeans-371,TEMPERATURE,22.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00371-M,Kaggle- kidneybeans-371,MOISTURE,0.239,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00370-M,Kaggle- kidneybeans-370,MOISTURE,0.297,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00370-T,Kaggle- kidneybeans-370,TEMPERATURE,23.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00370-P,Kaggle- kidneybeans-370,PH,5.95,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00373-T,Kaggle- kidneybeans-373,TEMPERATURE,18.6,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00371-P,Kaggle- kidneybeans-371,PH,5.77,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00372-P,Kaggle- kidneybeans-372,PH,5.97,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00372-T,Kaggle- kidneybeans-372,TEMPERATURE,18.9,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00372-M,Kaggle- kidneybeans-372,MOISTURE,0.199,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00373-M,Kaggle- kidneybeans-373,MOISTURE,0.166,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00374-P,Kaggle- kidneybeans-374,PH,5.67,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00374-T,Kaggle- kidneybeans-374,TEMPERATURE,23.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00374-M,Kaggle- kidneybeans-374,MOISTURE,0.289,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00373-P,Kaggle- kidneybeans-373,PH,5.53,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00376-T,Kaggle- kidneybeans-376,TEMPERATURE,16.2,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00376-M,Kaggle- kidneybeans-376,MOISTURE,0.184,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00375-P,Kaggle- kidneybeans-375,PH,5.66,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00375-T,Kaggle- kidneybeans-375,TEMPERATURE,19.3,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00375-M,Kaggle- kidneybeans-375,MOISTURE,0.262,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00377-P,Kaggle- kidneybeans-377,PH,5.93,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00377-T,Kaggle- kidneybeans-377,TEMPERATURE,17.9,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00377-M,Kaggle- kidneybeans-377,MOISTURE,0.293,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00376-P,Kaggle- kidneybeans-376,PH,5.59,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00379-M,Kaggle- kidneybeans-379,MOISTURE,0.179,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00378-P,Kaggle- kidneybeans-378,PH,5.82,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00378-T,Kaggle- kidneybeans-378,TEMPERATURE,15.5,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00378-M,Kaggle- kidneybeans-378,MOISTURE,0.12,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00380-T,Kaggle- kidneybeans-380,TEMPERATURE,21.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00380-M,Kaggle- kidneybeans-380,MOISTURE,0.212,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00379-P,Kaggle- kidneybeans-379,PH,5.86,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00379-T,Kaggle- kidneybeans-379,TEMPERATURE,17.1,C,WARNING,COOL — suboptimal for crops,2026-05-20
KAGGLE-00381-T,Kaggle- kidneybeans-381,TEMPERATURE,23.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00381-M,Kaggle- kidneybeans-381,MOISTURE,0.154,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00380-P,Kaggle- kidneybeans-380,PH,5.87,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00385-T,Kaggle- kidneybeans-385,TEMPERATURE,24.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00383-M,Kaggle- kidneybeans-383,MOISTURE,0.132,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00382-P,Kaggle- kidneybeans-382,PH,5.94,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00382-T,Kaggle- kidneybeans-382,TEMPERATURE,23.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00382-M,Kaggle- kidneybeans-382,MOISTURE,0.138,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00383-P,Kaggle- kidneybeans-383,PH,5.92,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00383-T,Kaggle- kidneybeans-383,TEMPERATURE,23.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00384-P,Kaggle- kidneybeans-384,PH,5.78,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00384-T,Kaggle- kidneybeans-384,TEMPERATURE,21.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00384-M,Kaggle- kidneybeans-384,MOISTURE,0.217,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00381-P,Kaggle- kidneybeans-381,PH,5.71,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00385-M,Kaggle- kidneybeans-385,MOISTURE,0.278,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00386-T,Kaggle- kidneybeans-386,TEMPERATURE,24.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00386-M,Kaggle- kidneybeans-386,MOISTURE,0.18,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00385-P,Kaggle- kidneybeans-385,PH,5.83,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00387-P,Kaggle- kidneybeans-387,PH,5.66,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00387-M,Kaggle- kidneybeans-387,MOISTURE,0.207,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00386-P,Kaggle- kidneybeans-386,PH,5.51,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
